# Synthetic graph: as-22july06 synthetic equivalent (BA model n=22963 m=2)
# Nodes: 22963  Edges: 45923
# FromNodeId	ToNodeId
221	17384
221	20095
221	21078
221	22026
222	780
222	923
222	1112
222	1169
222	1178
222	1972
222	2203
222	2869
222	2871
222	3100
222	3240
222	3608
222	3717
222	4961
222	6149
222	6899
222	7112
222	7134
222	9037
222	9206
222	10073
223	583
223	888
223	916
223	1123
223	3804
223	5950
223	11078
223	16598
223	21928
223	22396
224	320
224	417
224	715
224	1660
224	1809
224	2662
224	2731
224	3193
224	3209
224	3238
224	4241
224	4644
224	5542
224	6383
224	6561
224	6832
224	7099
224	8142
224	8371
224	8485
224	9423
224	9792
224	10056
224	10079
224	10757
224	11788
224	11896
224	12437
224	13569
224	14352
224	14474
224	15040
224	15222
224	15415
224	16091
224	16338
224	16420
224	16554
224	17745
224	19163
224	19999
224	20434
224	20806
224	21038
224	21278
224	21680
224	22959
225	659
225	1497
225	2311
225	2672
225	3770
225	4669
225	4972
225	6755
225	7126
225	8638
225	8663
225	9140
225	11110
225	19828
225	20237
225	20968
226	257
226	412
226	468
226	2795
226	5355
226	7037
226	7459
226	7975
226	8399
226	10618
226	10895
226	10936
226	12112
226	13469
226	13588
226	14811
226	15034
226	15985
226	17113
226	18129
226	19936
226	20793
226	21182
227	251
227	263
227	314
227	368
227	698
227	1012
227	1108
227	1168
227	1455
227	1516
227	1518
227	1585
227	1813
227	2221
227	2258
227	2661
227	4325
227	5354
227	6308
227	6595
227	8144
227	8294
227	10066
227	11383
227	11648
227	11668
227	13939
227	16342
227	19615
227	21416
228	3325
229	347
229	461
229	758
229	3416
229	6029
229	9182
229	14590
229	19793
230	287
230	338
230	420
230	526
230	585
230	807
230	826
230	1975
230	2192
230	3038
230	3867
230	3932
230	4087
230	4578
230	5854
230	6093
230	7129
230	8288
230	10517
230	10832
230	11724
230	12601
230	13071
230	14269
230	14818
230	15791
230	17016
230	17124
230	18417
230	20454
230	21045
230	21874
230	22679
231	2053
231	3314
231	3985
231	12499
231	12553
232	323
232	336
232	724
232	811
232	1024
232	1790
232	2177
232	2249
232	3471
232	3601
232	4471
232	5572
232	9449
232	10620
232	11914
232	13725
232	14171
232	14333
232	14842
232	16518
232	17817
232	22745
233	365
233	405
233	466
233	673
233	1586
233	1717
233	1731
233	2782
233	3340
233	3433
233	3615
233	4228
233	4758
233	6792
233	7261
233	8222
233	10237
233	10848
233	11624
233	12616
233	14361
233	17708
233	17710
233	18461
233	19415
233	20982
233	22214
233	22819
234	2764
235	316
235	395
235	1465
235	1860
235	2437
235	2561
235	2979
235	3079
235	3359
235	3402
235	4465
235	4745
235	5348
235	6303
235	7140
235	7825
235	8376
235	10027
235	10161
235	10751
235	11980
235	12987
235	15082
235	15335
235	15476
235	16963
235	18053
236	308
236	310
236	434
236	592
236	1288
236	1977
236	2460
236	3004
236	3440
236	3837
236	6926
236	7053
236	10681
236	12087
236	14627
236	17354
236	17476
237	700
237	1118
237	7400
237	9694
237	14422
237	15864
238	1089
238	1148
238	2677
238	2917
238	3250
238	5017
238	5529
238	7340
238	7437
238	10643
238	10687
238	12644
238	17257
238	19184
238	20491
238	20858
238	22017
239	15936
240	1224
240	1235
240	1543
240	1594
240	3231
240	3433
240	3457
240	4793
240	5849
240	6861
240	7011
240	7556
240	10164
240	11618
240	11903
240	12032
240	13481
240	14666
240	15042
240	16907
240	17898
240	19344
240	20445
240	20980
240	22292
241	281
241	342
241	370
241	476
241	949
241	974
241	2253
241	4312
241	4690
241	4940
241	6828
241	7293
241	7911
241	7990
241	8730
241	9417
241	16099
241	16600
241	18324
242	477
242	1361
242	1597
242	1856
242	2414
242	3676
242	4525
242	4572
242	8704
242	9114
242	9445
242	11219
242	11597
242	11706
242	12419
242	12510
242	12530
242	13320
242	13483
242	14181
242	15264
242	17728
242	20165
242	20544
243	315
243	340
243	582
243	873
243	959
243	1100
243	1101
243	1155
243	1426
243	1657
243	1684
243	1748
243	1996
243	2631
243	4434
243	4740
243	5419
243	5614
243	5692
243	5731
243	6892
243	7488
243	7569
243	7604
243	8716
243	8738
243	8753
243	13506
243	13740
243	14293
243	14386
243	14585
243	14686
243	15068
243	15249
243	16255
243	16374
243	16892
243	17021
243	17084
243	17302
243	17587
243	17808
243	17930
243	18482
243	18871
243	18896
243	19348
243	19442
243	19639
243	19996
243	20810
243	21105
243	21592
243	22616
244	371
244	855
244	1954
244	2490
244	3035
244	3205
244	3626
244	5173
244	5821
244	7463
244	9709
244	11299
244	11992
244	13355
244	13525
244	16082
244	18101
244	18771
244	20315
245	262
245	389
245	395
245	438
245	591
245	768
245	1057
245	4082
245	6544
245	6722
245	6922
245	9297
245	12819
245	13804
245	15326
245	16659
245	17836
245	18612
245	18940
245	20761
246	3447
246	6579
246	10044
246	13650
246	19185
246	21029
247	333
247	407
247	419
247	852
247	1082
247	1626
247	2115
247	2168
247	2543
247	2852
247	2888
247	4311
247	4679
247	5657
247	5924
247	8186
247	8699
247	9559
247	10671
247	11891
247	14356
247	16598
247	18744
247	19939
247	21074
248	776
248	825
248	999
248	2307
248	2312
248	2888
248	4560
248	5802
248	5900
248	6114
248	7230
248	7327
248	7636
248	8129
248	10142
248	10784
248	11666
248	12749
248	15011
248	15528
248	15830
248	17319
248	17789
248	19110
248	21048
248	21161
249	1612
249	2527
249	3150
249	6039
249	6699
249	11453
250	810
250	1117
250	1393
250	1398
250	2139
250	5217
250	5999
250	6099
250	9796
250	11238
250	21926
251	1244
251	4756
251	6345
251	13662
251	15303
251	16222
253	876
253	878
253	1563
253	2731
253	3045
253	3206
253	3733
253	4672
253	6382
253	7262
253	7514
253	7950
253	10960
253	11748
253	18725
254	641
254	1059
254	1515
254	2136
254	3017
254	3476
254	3922
254	6369
254	8375
254	13665
254	17014
254	17735
254	18388
254	18563
254	20989
255	998
255	1179
255	1351
255	1781
255	9650
255	10483
255	18112
256	499
256	504
256	1259
256	1570
256	1839
256	2841
256	3415
256	3559
256	4126
256	4638
256	4976
256	6243
256	9043
256	9817
256	9955
256	10186
256	11723
256	12882
256	12926
256	13283
256	13829
256	15035
256	16077
256	16340
256	16800
256	18095
256	18302
256	21049
256	22254
257	433
257	445
257	787
257	900
257	927
257	1004
257	1229
257	1295
257	2154
257	2188
257	3766
257	4304
257	4548
257	4786
257	5155
257	5270
257	5642
257	5782
257	6644
257	6817
257	7958
257	8261
257	8557
257	9592
257	10416
257	10506
257	10903
257	11470
257	11948
257	12961
257	13312
257	13615
257	14898
257	17204
257	19253
257	19577
257	20760
257	21558
257	22951
258	531
258	773
258	2000
258	2743
258	7210
258	8286
258	8853
258	11615
258	16022
258	16142
258	16733
258	17411
258	18661
258	19859
260	393
260	658
260	1815
260	2163
260	2565
260	3462
260	3475
260	3857
260	7568
260	9186
260	11204
260	17463
260	18307
260	18490
260	19261
260	19622
260	20790
260	21841
261	343
261	692
261	9408
261	14653
261	21083
262	331
262	2814
262	3394
262	4814
262	5084
262	10754
262	17577
262	18268
263	12162
263	13640
263	21625
264	614
264	793
264	3808
264	4212
264	4218
264	15583
264	18673
264	20820
264	22033
265	731
265	2236
265	2480
265	3258
265	4932
265	5664
265	6289
265	6902
265	10129
265	11614
265	14637
265	18714
265	22648
266	476
266	650
266	956
266	1318
266	1400
266	1524
266	1562
266	1828
266	2616
266	5546
266	7349
266	7963
266	10207
266	10941
266	11000
266	11715
266	14130
266	16474
266	22025
267	977
267	1209
267	2742
267	3049
267	3673
267	3926
267	4299
267	5317
267	6026
267	7736
267	9531
267	9724
267	14727
267	21106
268	458
268	2849
268	5048
268	8808
268	22595
269	771
269	837
269	868
269	1951
269	1976
269	2231
269	2354
269	2839
269	4633
269	5153
269	5391
269	6250
269	6953
269	7389
269	8960
269	9092
269	9309
269	10371
269	10757
269	10899
269	12744
269	15282
269	16193
269	16722
269	18576
269	20495
269	21419
269	22151
270	5040
270	8647
270	11649
270	18955
270	19320
270	20329
271	1452
271	1567
271	1920
271	7333
271	12013
271	13816
271	15916
272	1293
272	1796
272	15931
272	22118
274	604
274	674
274	1054
274	1593
274	1841
274	1998
274	2924
274	4667
274	7224
274	7229
274	8059
274	8718
274	9135
274	10386
274	13233
274	13971
274	14748
274	16261
274	17021
274	17847
274	18805
274	18844
274	19764
275	321
275	408
275	3487
275	3872
275	5141
275	5451
275	5791
275	7850
275	8679
275	9922
275	13379
275	16627
276	601
276	887
276	915
276	1020
276	1039
276	1132
276	1247
276	1689
276	1702
276	1866
276	2371
276	2439
276	3274
276	4922
276	4992
276	6063
276	6398
276	6490
276	9143
276	9200
276	10958
276	11124
276	11131
276	12691
276	13884
276	16388
276	17225
276	18505
276	21347
276	21729
276	21821
276	22591
277	2319
277	5838
277	7253
277	7601
277	10985
277	11260
277	12100
277	13508
277	15845
277	20807
278	341
278	494
278	662
278	824
278	907
278	964
278	1052
278	1551
278	1589
278	1935
278	2201
278	3612
278	4764
278	5044
278	5896
278	8755
278	8988
278	9153
278	9476
278	12407
278	16162
278	18942
279	328
279	362
279	368
279	438
279	451
279	480
279	572
279	803
279	1011
279	1149
279	1211
279	1844
279	1881
279	2361
279	3887
279	4291
279	5066
279	5080
279	5388
279	6333
279	6596
279	6931
279	7529
279	7772
279	7904
279	7929
279	8219
279	8349
279	8765
279	9210
279	9923
279	10783
279	10795
279	11116
279	11252
279	11803
279	11954
279	13230
279	13612
279	14423
279	14508
279	16569
279	16900
279	17386
279	17422
279	19529
279	19712
279	20177
279	20276
279	20958
279	22833
280	306
280	374
280	961
280	2721
280	4543
280	12143
280	14124
280	20572
281	19128
282	1562
282	3543
282	3806
282	4339
282	5258
282	7048
282	19961
282	20241
283	682
283	722
283	2062
283	3800
283	7220
283	11111
283	15540
283	17780
283	19241
284	349
284	1492
284	1948
284	1992
284	3484
284	4508
284	4929
284	7901
284	10446
284	11300
284	12534
284	15679
285	760
285	1541
285	2162
285	8645
285	8904
285	8997
285	9260
285	13094
285	16976
285	18604
286	2525
286	3827
286	4566
286	19584
287	344
287	867
287	1531
287	1646
287	1757
287	1956
287	3461
287	3482
287	3972
287	5455
287	5917
287	6670
287	8213
287	10342
287	13984
287	14542
287	16661
287	18987
287	19757
287	21319
288	359
288	719
288	2240
288	3594
288	5468
288	6191
288	7809
288	10078
288	10260
288	10613
288	11632
289	598
289	4629
289	13942
289	20649
290	667
290	1533
290	1869
290	3132
290	6312
290	6426
290	14362
290	17473
290	20795
291	4009
291	5475
291	7217
291	21208
292	1196
292	1364
292	1525
292	1669
292	2052
292	2550
292	2684
292	4239
292	5163
292	6269
292	6409
292	7186
292	9098
292	9110
292	10314
292	10782
292	13493
292	16339
292	19986
292	21328
292	22672
293	4577
293	6727
293	8778
293	10106
293	10962
293	11002
293	12830
293	12834
293	13528
293	16507
293	18304
293	18817
293	18939
293	20775
294	4233
294	6123
295	856
295	1663
295	6056
295	6952
295	13545
295	14716
295	17534
296	769
296	2579
296	2813
296	4933
296	5844
296	22600
297	647
297	1344
297	1511
297	1697
297	2011
297	2116
297	4901
297	8360
297	10699
297	13857
297	14891
297	17556
297	17753
297	18287
297	21578
297	21615
298	471
298	762
298	1045
298	1703
298	1739
298	1851
298	1958
298	2397
298	3207
298	4121
298	4416
298	5028
298	5299
298	5420
298	6934
298	7582
298	7898
298	7988
298	9332
298	11037
298	11121
298	11998
298	15378
298	15384
298	15516
298	15966
298	16069
298	16963
298	17943
298	18149
298	18758
298	21767
299	317
299	702
299	757
299	766
299	771
299	1150
299	1243
299	1430
299	3737
299	4530
299	4610
299	4685
299	5168
299	5465
299	5734
299	6321
299	8404
299	13044
299	14958
299	15320
299	18574
299	18933
299	19264
299	22271
300	307
300	550
300	922
300	1336
300	2008
300	3779
300	4660
300	5382
300	5681
300	6349
300	6965
300	7402
300	8165
300	11089
300	12187
300	12628
300	13024
300	13189
300	13203
300	15128
300	15639
300	17879
300	18421
300	18766
300	21121
300	21983
301	4369
301	4430
302	526
302	638
302	767
302	889
302	1056
302	1155
302	1372
302	1742
302	2229
302	2510
302	3746
302	3794
302	4433
302	6043
302	8331
302	8610
302	10144
302	10290
302	12983
302	13921
302	14275
302	14685
302	16722
302	17289
302	18586
302	20381
303	325
303	514
303	944
303	1382
303	3386
303	8430
303	9007
303	11662
303	15593
303	18705
303	20569
303	21235
304	688
304	1078
304	3073
304	5675
304	6217
304	6224
304	6588
304	6804
304	7283
304	7681
304	10535
304	11180
304	11876
304	13197
304	14030
304	15240
304	15544
304	22018
304	22171
305	365
305	1325
305	2173
305	2738
305	2762
305	4479
305	6846
305	8901
305	9378
305	9466
305	10735
305	11470
305	14603
305	15637
305	16539
305	19184
305	20733
305	21645
305	22017
305	22421
305	22436
306	517
306	777
306	1399
306	2171
306	2556
306	5119
306	5698
306	6200
306	7663
306	9563
306	11206
306	11298
306	11656
306	12758
306	16749
307	396
307	518
307	577
307	846
307	991
307	1163
307	1299
307	1907
307	1940
307	1945
307	2061
307	2859
307	3764
307	4800
307	7240
307	7274
307	7908
307	10752
307	13515
307	13677
307	14092
307	16912
307	18496
307	19178
307	20100
307	20535
308	1362
308	7984
308	21960
309	311
309	983
309	2077
309	3576
309	3598
309	5619
309	5712
309	6519
309	8489
309	10133
309	10177
309	10236
309	12238
309	13698
309	17677
309	21813
309	21965
310	355
310	503
310	1077
310	1161
310	1285
310	1299
310	1676
310	2030
310	3006
310	3750
310	3929
310	3960
310	4016
310	4474
310	4514
310	4894
310	5335
310	5674
310	5929
310	7268
310	7502
310	7540
310	8001
310	8314
310	8426
310	10177
310	10444
310	11039
310	12443
310	14279
310	14361
310	14690
310	15606
310	17423
310	17661
310	20842
311	337
311	465
311	603
311	705
311	1238
311	1271
311	1334
311	1967
311	1996
311	2017
311	2995
311	4046
311	4631
311	11224
311	14254
311	14276
311	18264
311	18547
311	20771
311	22226
311	22597
312	1032
312	1799
312	4078
312	4158
312	5464
312	6329
312	7243
312	7913
312	9383
312	9907
312	12012
312	12630
312	18649
312	21835
313	2216
313	2665
313	5156
313	5412
313	12418
313	22529
314	353
314	1447
314	1877
314	17680
315	642
315	1356
315	1801
315	1850
315	2301
315	2425
315	2926
315	6470
315	6932
315	7449
315	8474
315	10994
315	16299
315	18919
315	20115
316	358
316	607
316	1107
316	1311
316	1380
316	2111
316	2155
316	3908
316	4345
316	4536
316	4883
316	5276
316	6024
316	6856
316	7233
316	7897
316	8531
316	9262
316	10587
316	13693
316	14268
316	14524
316	14739
316	19364
316	19463
316	21397
317	2116
317	2560
317	2902
317	3983
317	6862
317	8795
317	10982
317	11258
317	11874
317	17283
317	19334
318	2092
318	2311
318	2706
318	3514
318	3901
318	4478
318	4825
318	8542
318	8903
318	10583
318	12513
318	13664
318	13848
318	16682
318	16780
319	570
319	940
319	1219
319	2194
319	2774
319	3532
319	7381
319	7543
319	7652
319	7681
319	14956
319	15557
319	22774
320	1171
320	1698
320	4731
320	4757
320	5677
320	5922
320	6049
320	6525
320	7326
320	12725
320	16583
320	17171
320	19935
320	21083
320	21150
321	570
321	2018
321	10737
321	13838
321	14261
321	15611
321	20661
322	14469
322	17575
323	1258
323	1752
323	3028
323	4839
323	6337
323	6689
323	7444
323	7491
323	7524
323	12703
323	14092
323	19671
323	22113
324	350
324	971
324	1421
324	1438
324	2054
324	2552
324	2677
324	3039
324	3670
324	3741
324	3876
324	3955
324	4139
324	4186
324	4535
324	6340
324	7169
324	7292
324	7853
324	8544
324	10447
324	10558
324	11003
324	11471
324	13529
324	15127
324	16283
324	16633
324	19892
324	21554
325	457
325	639
325	1708
325	1971
325	1999
325	4886
325	5117
325	8688
325	19724
326	4151
326	10693
327	1328
327	2332
327	2472
327	4573
327	5074
327	5121
327	6667
327	7638
327	7778
327	12478
327	21590
328	463
328	1438
328	1557
328	1628
328	1771
328	2051
328	2152
328	2654
328	3828
328	4150
328	4174
328	5068
328	6695
328	7232
328	8158
328	9913
328	10077
328	13277
328	16126
328	21237
328	21785
329	369
329	828
329	1353
329	1746
329	1993
329	2094
329	2688
329	5026
329	5221
329	7481
329	8319
329	8901
329	10157
329	10170
329	11499
329	13038
329	14403
329	14659
329	15761
329	16388
329	17314
329	20319
329	21102
330	574
330	981
330	1582
330	2930
330	3929
330	6020
330	9302
330	9684
330	13923
330	15224
330	16330
330	16937
330	17928
330	21136
331	924
331	4870
331	16951
331	21984
332	540
332	695
332	1670
332	3328
332	3736
332	4668
332	5646
332	6379
332	6511
332	8306
332	8421
332	9179
332	9675
332	10308
332	18453
332	21547
332	21990
333	579
333	605
333	966
333	1980
333	2364
333	2743
333	2833
333	2881
333	3118
333	4598
333	6389
333	6648
333	8300
333	8459
333	8577
333	8652
333	9342
333	10014
333	11554
333	12791
333	13194
333	14160
333	17499
333	21027
334	410
334	489
334	9823
334	12952
335	633
335	1130
335	1154
335	1373
335	1534
335	2651
335	3966
335	6919
335	7584
335	9475
335	11938
335	20494
335	21800
336	718
336	2035
336	6584
336	6659
336	10363
336	12052
336	13325
336	16990
336	19461
336	20507
337	430
337	706
337	948
337	1072
337	1353
337	1888
337	2512
337	2617
337	2809
337	5020
337	5065
337	5143
337	5755
337	6693
337	8034
337	8513
337	9071
337	9649
337	10792
337	11025
337	11451
337	12403
337	13548
337	14293
337	14511
337	17589
337	17601
337	19083
337	20356
337	20723
337	21273
338	1095
338	1368
338	1386
338	2424
338	3278
338	10058
338	12288
338	15739
338	18412
338	21082
339	462
339	972
339	1193
339	1378
339	14868
339	18398
340	622
340	717
340	3031
340	3913
340	4046
340	4105
340	5031
340	7393
340	8543
340	11218
340	12190
340	14064
340	16855
340	17029
340	17393
341	5468
342	512
342	525
342	548
342	709
342	1052
342	2322
342	2832
342	5421
342	9036
342	9636
342	10173
342	12892
342	16086
343	630
343	2638
343	6853
343	8855
343	8952
343	11883
343	17949
343	19601
344	2901
344	6173
344	7808
344	11622
344	17424
344	18445
345	840
345	2518
345	3651
345	6564
345	13235
345	14267
345	19372
345	19949
345	20994
346	519
346	1209
346	3342
346	5625
346	8790
346	11200
346	12174
346	16662
346	20898
347	913
347	3753
347	3914
347	4731
347	5279
347	5648
347	7462
347	7710
347	10056
347	11970
347	12074
347	15574
347	17246
347	18540
347	20533
347	20571
347	22213
348	874
348	905
348	1040
348	2214
348	3444
348	5750
348	5873
348	6537
348	6827
348	7496
348	9528
348	10115
348	11168
348	11676
348	11909
348	13702
348	18152
348	19706
348	21644
349	706
349	2801
349	4403
349	6383
349	8550
349	18313
349	20566
350	2805
350	3885
350	5399
350	7205
350	9042
350	14961
351	906
351	1076
351	1619
351	2162
351	7557
351	8154
351	13970
352	1099
352	1322
352	2746
352	6112
352	7735
352	11543
352	15904
352	16307
352	22863
353	995
353	1137
353	2431
353	2509
353	2980
353	4989
353	9540
353	10305
353	12412
353	13041
353	22631
354	435
354	561
354	1276
354	1370
354	1436
354	1744
354	2835
354	3046
354	3219
354	4307
354	4526
354	4560
354	5753
354	5914
354	6294
354	6526
354	7067
354	7512
354	7836
354	7867
354	8164
354	8850
354	9094
354	10034
354	10332
354	10498
354	10602
354	11442
354	13344
354	14656
354	15012
354	16549
354	18363
354	18992
354	18999
354	19462
354	19887
354	21299
354	21407
354	22780
354	22845
355	2624
355	2776
355	6431
355	9756
355	19768
355	21881
356	864
356	1236
356	3003
356	3045
356	3211
356	3428
356	3966
356	4565
356	4806
356	5247
356	5440
356	6128
356	7164
356	7222
356	8947
356	11395
356	11549
356	13443
356	13546
356	15229
356	18601
356	22622
357	1253
357	4847
357	5415
357	6413
357	6765
357	7272
357	7336
357	15114
358	1008
358	1038
358	1939
358	2354
358	3147
358	4589
358	9318
358	9494
358	11286
358	13011
358	17073
358	17113
359	414
359	585
359	1129
359	1223
359	2487
359	2669
359	5075
359	5477
359	6655
359	7156
359	7245
359	7575
359	7821
359	8167
359	9363
359	10179
359	10306
359	13870
359	16620
359	18777
359	21400
359	21729
360	431
360	15431
361	918
361	1208
361	1923
361	2318
361	3026
361	6447
361	6834
361	7889
361	11266
361	12120
361	16657
361	17029
361	17261
361	18635
362	676
362	781
362	894
362	2213
362	3007
362	3071
362	5273
362	6132
362	6792
362	7056
362	8858
362	9174
362	13740
362	18959
362	21420
362	21836
363	1899
363	2399
363	2675
363	3707
363	8032
363	9111
363	12015
363	16492
363	18719
364	1265
364	1378
364	1859
364	2084
364	2100
364	2295
364	2674
364	2901
364	3213
364	5450
364	5684
364	5707
364	5922
364	6174
364	7625
364	8811
364	9777
364	11328
364	12162
364	13067
364	15914
364	16634
364	16683
364	17162
364	19649
364	19968
364	20962
364	21938
365	883
365	1250
365	1363
365	3042
365	3667
365	4106
365	4452
365	5981
365	7029
365	7527
365	7642
365	8063
365	8536
365	10154
365	12220
365	14113
365	15682
365	16714
365	17286
365	20679
366	508
366	611
366	1992
366	2121
366	2225
366	9041
366	9531
366	18700
366	21385
367	1377
367	11145
368	459
368	781
368	1434
368	1439
368	1575
368	1586
368	1604
368	1656
368	1847
368	1877
368	2770
368	2786
368	3733
368	5438
368	5455
368	5506
368	5908
368	6512
368	6918
368	11384
368	14648
368	14736
368	14910
368	15547
368	16690
368	20813
368	20926
369	415
369	527
369	552
369	720
369	893
369	1610
369	1753
369	2407
369	3138
369	3537
369	4009
369	4659
369	5701
369	7107
369	9255
369	10030
369	10263
369	11875
369	12857
369	13958
369	15333
369	16057
369	18753
369	19238
369	19744
369	21423
370	845
370	1853
370	2014
370	6311
370	6358
370	11840
370	13100
370	13644
371	645
371	1003
371	1241
371	1637
371	1693
371	1775
371	1821
371	2265
371	2541
371	2621
371	2627
371	3279
371	3565
371	5084
371	5294
371	8608
371	9365
371	11609
371	12163
371	13440
371	14838
371	15821
371	16092
371	17011
371	18255
371	18742
371	21349
372	1002
372	1886
372	2792
372	4555
372	8693
372	9210
372	15313
372	16540
372	18770
373	446
373	640
373	701
373	774
373	848
373	1272
373	1681
373	2203
373	2577
373	2937
373	3223
373	3965
373	4637
373	5876
373	5895
373	6145
373	6667
373	7516
373	7829
373	8030
373	8130
373	9613
373	10163
373	10499
373	12784
373	12969
373	15129
373	17527
373	18131
373	18409
373	18699
373	18922
373	19793
373	21160
374	794
374	1407
374	1585
374	5470
374	7773
374	8898
374	9906
374	10167
374	12455
374	13849
374	15077
374	16070
374	16805
374	19422
375	640
375	1237
375	2217
375	5722
375	7284
375	7992
375	16334
375	17104
376	718
376	841
376	862
376	1207
376	1831
376	3034
376	3544
376	5724
376	6557
376	7154
376	10433
376	10723
376	13420
376	17102
376	20550
377	1884
377	3171
377	3727
378	1401
378	3185
378	4909
378	6163
378	7697
378	12296
378	13227
378	19145
378	20543
378	21375
378	22361
378	22687
378	22904
379	2833
379	4039
379	12469
379	13122
379	19168
380	389
380	725
380	1050
380	2053
380	3739
380	4984
380	5022
380	5676
380	5960
380	11806
380	11853
380	13944
380	14737
380	17148
380	17359
380	18813
380	21016
380	21562
380	22894
381	831
381	3477
381	15131
381	15548
381	16097
382	2052
382	2454
382	3117
382	3770
382	3775
382	4779
382	7757
382	8736
382	9265
382	10570
382	12169
382	19553
383	530
383	719
383	836
383	1201
383	2363
383	2385
383	3058
383	3626
383	3630
383	4333
383	4504
383	5053
383	5715
383	5733
383	6895
383	6897
383	7238
383	7350
383	8040
383	8182
383	8229
383	8281
383	8940
383	9225
383	9375
383	11181
383	13491
383	14464
383	14900
383	16206
383	17453
383	18812
383	19736
383	22836
384	588
384	629
384	659
384	1007
384	1340
384	1528
384	2119
384	2953
384	6238
384	6350
384	6612
384	7313
384	10313
384	10651
384	13571
384	14078
384	15352
384	18134
384	19069
384	19900
384	22430
384	22884
385	513
385	663
385	1100
385	1388
385	1445
385	1615
385	1770
385	2170
385	2232
385	2411
385	2796
385	2916
385	3574
385	3814
385	4090
385	5281
385	11100
385	11810
385	12794
385	16495
385	17883
385	18728
386	660
386	758
386	1063
386	6981
386	12043
386	16389
386	19697
386	20270
386	22295
387	1195
387	4583
387	6703
387	7359
387	7777
387	8409
387	8444
387	11505
387	12068
387	15649
387	16593
387	18299
387	18601
388	475
388	899
388	1240
388	1329
388	1396
388	1463
388	1909
388	2288
388	2305
388	2615
388	2693
388	2863
388	3407
388	3426
388	3793
388	3919
388	5326
388	5936
388	6684
388	7430
388	8114
388	8305
388	8414
388	8833
388	10348
388	10658
388	10660
388	10848
388	10913
388	12045
388	12722
388	12852
388	13812
388	15409
388	15474
388	15708
388	16765
388	17057
388	17063
388	17344
388	17851
388	18025
388	19875
388	20297
388	20924
388	21688
388	22546
389	401
389	1664
389	1768
389	1994
389	3032
389	4257
389	5556
389	7477
389	7916
389	10381
389	11683
389	16610
390	458
390	817
390	1396
390	1961
390	2274
390	2570
390	3518
390	3788
390	3850
390	4988
390	5471
390	7593
390	8673
390	8762
390	10710
390	11301
390	12495
390	14159
390	14213
390	15991
390	18372
390	19146
390	20395
391	479
391	506
391	602
391	664
391	680
391	1286
391	1297
391	1629
391	1925
391	3013
391	3119
391	3159
391	4721
391	5462
391	6015
391	6270
391	7792
391	8922
391	9404
391	10349
391	12143
391	13758
391	14221
391	15039
391	17119
391	20066
391	20173
391	20714
391	22415
392	1262
392	16141
393	2208
393	3103
393	3121
393	6488
393	8587
393	9112
393	9116
393	9246
393	11195
393	16570
393	18135
393	18482
393	21619
394	440
394	530
394	1302
394	1712
394	1927
394	2666
394	3567
394	4253
394	4254
394	4418
394	4904
394	5003
394	5493
394	6047
394	7094
394	10916
394	11863
394	12073
394	12532
394	13445
394	13704
394	14297
394	14336
394	17352
394	17964
395	5154
395	7397
395	8784
395	12618
395	13074
395	22901
396	556
396	8410
396	12262
397	1289
397	3103
397	4640
397	5824
397	9700
397	13860
397	21650
398	407
398	473
398	521
398	935
398	1266
398	2174
398	2290
398	2440
398	2788
398	3713
398	4221
398	7061
398	7318
398	7888
398	8139
398	10032
398	11099
398	11896
398	13113
398	14518
398	16703
398	18324
398	18998
399	860
399	2016
399	2189
399	3783
399	4579
399	5140
399	5286
399	6999
399	7939
399	11094
399	11118
399	12034
399	15358
399	19269
399	20227
400	564
400	2256
400	2498
400	4216
400	6563
400	6575
400	7200
400	12045
400	12149
400	12953
400	20364
400	21245
400	22589
400	22740
401	524
401	1269
401	1642
401	3511
401	5837
401	7766
401	9145
401	10528
401	12565
401	15597
401	20938
401	22768
402	731
402	1220
402	1270
402	1477
402	2245
402	2651
402	3363
402	4661
402	4983
402	5395
402	6127
402	6841
402	8153
402	8283
402	9589
402	10287
402	10548
402	10684
402	11576
402	14457
402	16787
402	17098
402	18212
402	19082
402	19420
402	20122
402	20281
402	20997
402	21129
403	583
403	655
403	874
403	1242
403	1250
403	1437
403	1926
403	1945
403	2126
403	2589
403	2724
403	2791
403	3087
403	3501
403	4371
403	4850
403	5184
403	7062
403	7093
403	7201
403	7715
403	7966
403	8115
403	9357
403	9433
403	10008
403	10391
403	10943
403	11441
403	13228
403	15941
403	16650
403	16853
403	17515
403	17916
403	19675
403	22117
404	5179
404	9939
404	12182
404	15318
404	18897
404	22358
404	22573
405	1492
405	6466
405	9106
406	567
406	596
406	650
406	704
406	919
406	1152
406	1358
406	1397
406	2133
406	2218
406	2260
406	2484
406	2642
406	3119
406	3133
406	4691
406	5515
406	6235
406	6828
406	7561
406	9344
406	9556
406	9890
406	11420
406	11488
406	11612
406	13657
406	14250
406	20346
406	20620
408	1284
408	3072
408	20611
409	690
409	1395
409	2251
409	4347
409	5033
409	5358
409	6043
409	6822
409	6855
409	7918
409	7964
409	9257
409	10842
409	12259
409	12417
409	13013
409	13677
409	14998
409	15803
409	16175
409	16588
409	18039
409	20586
410	7048
410	11256
410	15851
411	500
411	1125
411	1134
411	1206
411	1327
411	1348
411	2389
411	3210
411	3984
411	6019
411	9604
411	10296
411	11008
411	12864
411	13413
411	17278
412	577
412	623
412	1054
412	1493
412	2474
412	4619
